,Country,Subscribers,Rank,Youtuber,TotalSubscribersCountry,Views,Category,Uploads,Abbreviation,LowestMonthlyEarnings,HighestMonthlyEarnings,LowestYearlyEarnings,HighestYearlyEarnings,Population,Latitude,Longitude,NumChannelsCountry
163,India,4310600000,109,T-Series Bollywood Classics,35400000,22637783517.0,Music,2010,IN,82900.0,1300000.0,994400.0,15900000.0,1366417754.0,20.593684,78.96288,168
164,India,4310600000,116,Geet MP3,34300000,12746535822.0,Music,679,IN,25300.0,405400.0,304100.0,4900000.0,1366417754.0,20.593684,78.96288,168
165,India,4310600000,119,Jingle Toons,34000000,11351015824.0,Film & Animation,240,IN,45000.0,719600.0,539700.0,8600000.0,1366417754.0,20.593684,78.96288,168
166,India,4310600000,125,Rajshri,33500000,14864294792.0,Music,3741,IN,68100.0,1100000.0,816800.0,13100000.0,1366417754.0,20.593684,78.96288,168
167,India,4310600000,127,KHANDESHI MOVIES,33500000,11405809704.0,Comedy,217,IN,6200.0,98900.0,74200.0,1200000.0,1366417754.0,20.593684,78.96288,168
168,India,4310600000,129,CVS 3D Rhymes & Kids Songs,33400000,20269857567.0,Education,338,IN,34000.0,544300.0,408300.0,6500000.0,1366417754.0,20.593684,78.96288,168
169,India,4310600000,132,Eros Now Music,32700000,17853798780.0,Entertainment,1521,IN,5100.0,81100.0,60800.0,972600.0,1366417754.0,20.593684,78.96288,168
170,India,4310600000,140,StarPlus,32000000,26800674545.0,Entertainment,44892,IN,416800.0,6700000.0,5000000.0,80000000.0,1366417754.0,20.593684,78.96288,168
171,India,4310600000,144,MR. INDIAN HACKER,31700000,5711208484.0,Science & Technology,929,IN,27300.0,436500.0,327400.0,5200000.0,1366417754.0,20.593684,78.96288,168
172,India,4310600000,145,Worldwide Records Bhojpuri,31700000,16476978876.0,Music,6518,IN,28200.0,450600.0,337900.0,5400000.0,1366417754.0,20.593684,78.96288,168
173,India,4310600000,157,Round2hell,30700000,3145161634.0,Comedy,67,IN,8000.0,127300.0,95500.0,1500000.0,1366417754.0,20.593684,78.96288,168
174,India,4310600000,158,Zee News,30500000,16709857823.0,News & Politics,180092,IN,115400.0,1800000.0,1400000.0,22200000.0,1366417754.0,20.593684,78.96288,168
175,India,4310600000,172,ashish chanchlani vines,29800000,4457913639.0,Comedy,151,IN,6500.0,104700.0,78500.0,1300000.0,1366417754.0,20.593684,78.96288,168
176,India,4310600000,180,infobells - Tamil,28900000,17930570614.0,Education,555,IN,27500.0,439300.0,329500.0,5300000.0,1366417754.0,20.593684,78.96288,168
177,India,4310600000,183,Aditya Movies,28400000,10062770060.0,Movies,5436,IN,56800.0,909400.0,682100.0,10900000.0,1366417754.0,20.593684,78.96288,168
178,India,4310600000,185,infobells - Telugu,28300000,14814192034.0,Education,505,IN,72000.0,1200000.0,864300.0,13800000.0,1366417754.0,20.593684,78.96288,168
179,India,4310600000,187,Shemaroo Movies,28200000,7600740993.0,Entertainment,3009,IN,46200.0,739900.0,554900.0,8900000.0,1366417754.0,20.593684,78.96288,168
180,India,4310600000,200,Crazy XYZ,27300000,7705492350.0,Entertainment,1259,IN,25600.0,408900.0,306700.0,4900000.0,1366417754.0,20.593684,78.96288,168
181,India,4310600000,202,Dushyant kukreja,27100000,17318452893.0,Entertainment,889,IN,107400.0,1700000.0,1300000.0,20600000.0,1366417754.0,20.593684,78.96288,168
182,India,4310600000,211,Goldmines Bollywood,26400000,8595760553.0,Film & Animation,3622,IN,24900.0,398700.0,299000.0,4800000.0,1366417754.0,20.593684,78.96288,168
183,India,4310600000,214,BB Ki Vines,26300000,4749833967.0,Entertainment,190,IN,4300.0,69100.0,51800.0,828600.0,1366417754.0,20.593684,78.96288,168
184,India,4310600000,238,The Lallantop,25200000,10409352249.0,News & Politics,51129,IN,68500.0,1100000.0,821800.0,13100000.0,1366417754.0,20.593684,78.96288,168
185,India,4310600000,254,Pen Movies,24300000,6608773195.0,Film & Animation,1667,IN,23700.0,379400.0,284600.0,4600000.0,1366417754.0,20.593684,78.96288,168
186,India,4310600000,284,Tilak,23400000,9465863821.0,Film & Animation,6672,IN,91800.0,1500000.0,1100000.0,17600000.0,1366417754.0,20.593684,78.96288,168
187,India,4310600000,290,Wave Music Bhojpuri,23100000,12889240875.0,Music,22578,IN,13200.0,210700.0,158000.0,2500000.0,1366417754.0,20.593684,78.96288,168
188,India,4310600000,293,unknown boy varun,23100000,9299371231.0,Music,456,IN,76000.0,1200000.0,912100.0,14600000.0,1366417754.0,20.593684,78.96288,168
189,India,4310600000,296,Technical Guruji,23000000,3378047383.0,Science & Technology,5041,IN,5600.0,89000.0,66800.0,1100000.0,1366417754.0,20.593684,78.96288,168
190,India,4310600000,298,White Hill Music,23000000,10939966484.0,Entertainment,5718,IN,23300.0,372700.0,279500.0,4500000.0,1366417754.0,20.593684,78.96288,168
191,India,4310600000,299,Ultra Movie Parlour,22900000,5320485069.0,Movies,1670,IN,0.0,0.0,0.0,0.0,1366417754.0,20.593684,78.96288,168
192,India,4310600000,306,Sun TV,22600000,20847038152.0,People & Blogs,60964,IN,245600.0,3900000.0,2900000.0,47100000.0,1366417754.0,20.593684,78.96288,168
193,India,4310600000,307,Heroindori,22600000,9223534599.0,Comedy,495,IN,99800.0,1600000.0,1200000.0,19200000.0,1366417754.0,20.593684,78.96288,168
194,India,4310600000,312,Goldmines Cineplex,22500000,2431154438.0,Film & Animation,3377,IN,12200.0,195000.0,146200.0,2300000.0,1366417754.0,20.593684,78.96288,168
195,India,4310600000,335,Village Cooking Channel,21600000,5863377051.0,Howto & Style,219,IN,48700.0,778400.0,583800.0,9300000.0,1366417754.0,20.593684,78.96288,168
196,India,4310600000,342,Sidhu Moose Wala,21400000,6264261757.0,Music,114,IN,40200.0,642800.0,482100.0,7700000.0,1366417754.0,20.593684,78.96288,168
197,India,4310600000,345,Ishaan Ali 11,21300000,12761253839.0,People & Blogs,951,IN,182400.0,2900000.0,2200000.0,35000000.0,1366417754.0,20.593684,78.96288,168
198,India,4310600000,347,Azhan5star,21300000,10047736580.0,Entertainment,669,IN,59100.0,945200.0,708900.0,11300000.0,1366417754.0,20.593684,78.96288,168
199,India,4310600000,348,Dangal TV Channel,21300000,12895427184.0,Entertainment,20225,IN,140300.0,2200000.0,1700000.0,26900000.0,1366417754.0,20.593684,78.96288,168
200,India,4310600000,357,Dr. Vivek Bindra: Motivational Speaker,20900000,1693149479.0,Education,896,IN,7100.0,114400.0,85800.0,1400000.0,1366417754.0,20.593684,78.96288,168
201,India,4310600000,379,Vijay Television,20400000,29406206620.0,Entertainment,51515,IN,226900.0,3600000.0,2700000.0,43600000.0,1366417754.0,20.593684,78.96288,168
202,India,4310600000,381,Emiway Bantai,20400000,3579555124.0,Music,239,IN,10300.0,165200.0,123900.0,2000000.0,1366417754.0,20.593684,78.96288,168
203,India,4310600000,388,Kiddiestv Hindi - Nursery Rhymes & Kids Songs,20200000,7274150246.0,Education,226,IN,28400.0,453700.0,340300.0,5400000.0,1366417754.0,20.593684,78.96288,168
204,India,4310600000,405,Green Gold TV - Official Channel,20000000,9715291883.0,Film & Animation,1476,IN,0.0,0.0,0.0,0.0,1366417754.0,20.593684,78.96288,168
205,India,4310600000,420,RKD Studios,19500000,5234251168.0,Entertainment,847,IN,0.0,0.0,0.0,0.0,1366417754.0,20.593684,78.96288,168
206,India,4310600000,421,DLS News,19400000,2255542592.0,News & Politics,4750,IN,8000.0,128400.0,96300.0,1500000.0,1366417754.0,20.593684,78.96288,168
207,India,4310600000,423,etvteluguindia,19400000,23038014291.0,Entertainment,125974,IN,68200.0,1100000.0,818800.0,13100000.0,1366417754.0,20.593684,78.96288,168
208,India,4310600000,425,Manoj  parihar,19300000,264228052.0,,335,IN,9300.0,148700.0,111500.0,1800000.0,1366417754.0,20.593684,78.96288,168
209,India,4310600000,429,Sonotek,19200000,7590582024.0,Entertainment,8285,IN,7200.0,114700.0,86000.0,1400000.0,1366417754.0,20.593684,78.96288,168
210,India,4310600000,436,Wow Kidz Action,19000000,8281724393.0,Film & Animation,1525,IN,26400.0,422800.0,317100.0,5100000.0,1366417754.0,20.593684,78.96288,168
211,India,4310600000,449,Triggered Insaan,18800000,3276891538.0,Comedy,304,IN,27300.0,436100.0,327100.0,5200000.0,1366417754.0,20.593684,78.96288,168
212,India,4310600000,452,Shemaroo Comedy,18600000,6047584292.0,Entertainment,4487,IN,25600.0,409700.0,307300.0,4900000.0,1366417754.0,20.593684,78.96288,168
213,India,4310600000,494,Priyal Kukreja,17800000,11057945183.0,People & Blogs,772,IN,107800.0,1700000.0,1300000.0,20700000.0,1366417754.0,20.593684,78.96288,168
214,India,4310600000,499,jaanvi patel,17700000,7912733203.0,People & Blogs,512,IN,86700.0,1400000.0,1000000.0,16600000.0,1366417754.0,20.593684,78.96288,168
215,India,4310600000,512,FactTechz,17500000,2238134438.0,Entertainment,709,IN,5300.0,84200.0,63200.0,1000000.0,1366417754.0,20.593684,78.96288,168
216,India,4310600000,513,News18 India,17500000,7263619576.0,News & Politics,182742,IN,98500.0,1600000.0,1200000.0,18900000.0,1366417754.0,20.593684,78.96288,168
217,India,4310600000,514,Fun For Kids TV - Hindi Rhymes,17500000,7612385622.0,Entertainment,149,IN,27500.0,439400.0,329500.0,5300000.0,1366417754.0,20.593684,78.96288,168
218,India,4310600000,521,Stubborn Facts,17300000,902225615.0,Film & Animation,287,IN,209.0,3400.0,2500.0,40200.0,1366417754.0,20.593684,78.96288,168
219,India,4310600000,522,Taarak Mehta Ka Ooltah Chashmah,17300000,11371738047.0,Entertainment,4778,IN,83000.0,1300000.0,995800.0,15900000.0,1366417754.0,20.593684,78.96288,168
220,India,4310600000,534,Prajapati News,17000000,1001465469.0,Comedy,1407,IN,1900.0,30500.0,22900.0,366100.0,1366417754.0,20.593684,78.96288,168
221,India,4310600000,537,Pop Chartbusters,16900000,8684010451.0,Music,2235,IN,18200.0,291600.0,218700.0,3500000.0,1366417754.0,20.593684,78.96288,168
222,India,4310600000,541,Aayu and Pihu Show,16900000,9270331567.0,Comedy,441,IN,22400.0,359100.0,269300.0,4300000.0,1366417754.0,20.593684,78.96288,168
223,India,4310600000,557,NMF News,16600000,7435180827.0,News & Politics,112261,IN,14800.0,236800.0,177600.0,2800000.0,1366417754.0,20.593684,78.96288,168
224,India,4310600000,558,SriBalajiMovies,16600000,9439857193.0,Entertainment,20102,IN,38500.0,616200.0,462100.0,7400000.0,1366417754.0,20.593684,78.96288,168
225,India,4310600000,559,Lahari Music - TSeries,16600000,11946217860.0,Music,8976,IN,22300.0,356000.0,267000.0,4300000.0,1366417754.0,20.593684,78.96288,168
226,India,4310600000,564,BBC News Hindi,16500000,7043235131.0,News & Politics,21243,IN,32800.0,524800.0,393600.0,6300000.0,1366417754.0,20.593684,78.96288,168
227,India,4310600000,579,Bollywood Classics,16300000,7141825267.0,Entertainment,1444,IN,37900.0,605900.0,454400.0,7300000.0,1366417754.0,20.593684,78.96288,168
228,India,4310600000,603,wifistudy,16000000,3018032423.0,Education,52144,IN,3600.0,57100.0,42900.0,685800.0,1366417754.0,20.593684,78.96288,168
229,India,4310600000,614,Dear Sir,15800000,1349288771.0,Education,633,IN,6000.0,96200.0,72200.0,1200000.0,1366417754.0,20.593684,78.96288,168
230,India,4310600000,615,Narendra Modi,15800000,3392918989.0,News & Politics,20679,IN,46500.0,743900.0,557900.0,8900000.0,1366417754.0,20.593684,78.96288,168
231,India,4310600000,618,Volga Video,15700000,9787697838.0,Film & Animation,16874,IN,12800.0,205300.0,153900.0,2500000.0,1366417754.0,20.593684,78.96288,168
232,India,4310600000,619,DM - Desi Melodies,15700000,5914071870.0,Music,79,IN,35500.0,567400.0,425500.0,6800000.0,1366417754.0,20.593684,78.96288,168
233,India,4310600000,621,Team Films Bhojpuri,15700000,6626563508.0,Music,19703,IN,7700.0,123000.0,92200.0,1500000.0,1366417754.0,20.593684,78.96288,168
234,India,4310600000,622,Zee Music Classic,15700000,5558051295.0,Music,1640,IN,21600.0,345800.0,259300.0,4100000.0,1366417754.0,20.593684,78.96288,168
235,India,4310600000,632,Infobells Bangla,15500000,7776706184.0,Education,359,IN,42000.0,671600.0,503700.0,8100000.0,1366417754.0,20.593684,78.96288,168
236,India,4310600000,636,Kashvi Adlakha,15500000,12714141740.0,Entertainment,1525,IN,34800.0,556500.0,417400.0,6700000.0,1366417754.0,20.593684,78.96288,168
237,India,4310600000,639,Harsh Beniwal,15400000,1781226000.0,Comedy,165,IN,7000.0,111900.0,83900.0,1300000.0,1366417754.0,20.593684,78.96288,168
238,India,4310600000,649,LOKESH GAMER,15300000,1640078055.0,Gaming,1397,IN,1500.0,23700.0,17800.0,284200.0,1366417754.0,20.593684,78.96288,168
239,India,4310600000,651,Mazhavil Manorama,15300000,16545966132.0,Entertainment,87864,IN,90400.0,1400000.0,1100000.0,17400000.0,1366417754.0,20.593684,78.96288,168
240,India,4310600000,652,Pokï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,15200000,857725714.0,People & Blogs,194,IN,16300.0,261500.0,196100.0,3100000.0,1366417754.0,20.593684,78.96288,168
241,India,4310600000,653,The MriDul,15200000,4503880875.0,Comedy,106,IN,24600.0,393300.0,295000.0,4700000.0,1366417754.0,20.593684,78.96288,168
242,India,4310600000,655,SRK MUSIC,15200000,6391679636.0,Music,5056,IN,14500.0,231200.0,173400.0,2800000.0,1366417754.0,20.593684,78.96288,168
243,India,4310600000,656,Sony LIV,15200000,7151683497.0,Entertainment,11099,IN,52700.0,843600.0,632700.0,10100000.0,1366417754.0,20.593684,78.96288,168
244,India,4310600000,657,T-Series Hamaar Bhojpuri,15200000,7564652648.0,Entertainment,9862,IN,26500.0,423900.0,317900.0,5100000.0,1366417754.0,20.593684,78.96288,168
245,India,4310600000,660,NDTV India,15200000,6624168155.0,News & Politics,91704,IN,12400.0,198600.0,149000.0,2400000.0,1366417754.0,20.593684,78.96288,168
246,India,4310600000,678,Chetan Monga Vlogs,15000000,9924103188.0,People & Blogs,899,IN,28400.0,454300.0,340700.0,5500000.0,1366417754.0,20.593684,78.96288,168
247,India,4310600000,685,Republic Bharat,15000000,7536093065.0,News & Politics,206,IN,0.25,4.0,3.0,48.0,1366417754.0,20.593684,78.96288,168
248,India,4310600000,686,THE BROWN SIBLINGS,15000000,8658553456.0,Entertainment,965,IN,25600.0,409400.0,307100.0,4900000.0,1366417754.0,20.593684,78.96288,168
249,India,4310600000,687,Sony Music South,15000000,9978734160.0,Music,2726,IN,60500.0,968700.0,726600.0,11600000.0,1366417754.0,20.593684,78.96288,168
250,India,4310600000,693,A2 Motivation by Arvind Arora,15000000,8932038210.0,Entertainment,3168,IN,32700.0,522900.0,392200.0,6300000.0,1366417754.0,20.593684,78.96288,168
251,India,4310600000,719,StudyIQ IAS,14700000,4029253667.0,Education,43564,IN,18600.0,297900.0,223400.0,3600000.0,1366417754.0,20.593684,78.96288,168
252,India,4310600000,723,Colors Rishtey,14700000,12362331529.0,Entertainment,23490,IN,86900.0,1400000.0,1000000.0,16700000.0,1366417754.0,20.593684,78.96288,168
253,India,4310600000,735,Noman Official,14600000,5525773746.0,Comedy,560,IN,34800.0,556500.0,417300.0,6700000.0,1366417754.0,20.593684,78.96288,168
254,India,4310600000,739,Lotus Music,14500000,1739129375.0,,514,IN,5800.0,92100.0,69100.0,1100000.0,1366417754.0,20.593684,78.96288,168
255,India,4310600000,745,Aadishakti Films,14500000,6290721701.0,Music,4790,IN,12100.0,193800.0,145300.0,2300000.0,1366417754.0,20.593684,78.96288,168
256,India,4310600000,748,TV9 Bharatvarsh,14500000,10303519926.0,People & Blogs,293516,IN,104600.0,1700000.0,1300000.0,20100000.0,1366417754.0,20.593684,78.96288,168
257,India,4310600000,754,Gyan Gamingï¿½,14400000,2224121890.0,Gaming,3086,IN,3500.0,55600.0,41700.0,666800.0,1366417754.0,20.593684,78.96288,168
258,India,4310600000,761,Indore Physical Academy,14400000,4156427797.0,People & Blogs,1838,IN,17600.0,281600.0,211200.0,3400000.0,1366417754.0,20.593684,78.96288,168
259,India,4310600000,765,RS 1313 SHORTS,14400000,8011977288.0,Entertainment,5628,IN,53200.0,850600.0,637900.0,10200000.0,1366417754.0,20.593684,78.96288,168
260,India,4310600000,768,ZEE5,14400000,18515587421.0,Entertainment,101401,IN,37400.0,599200.0,449400.0,7200000.0,1366417754.0,20.593684,78.96288,168
261,India,4310600000,777,infobells - Kannada,14200000,6554000320.0,Education,433,IN,35400.0,566800.0,425100.0,6800000.0,1366417754.0,20.593684,78.96288,168
262,India,4310600000,780,SEVENGERS,14200000,10238593147.0,Comedy,872,IN,92000.0,1500000.0,1100000.0,17700000.0,1366417754.0,20.593684,78.96288,168
263,India,4310600000,781,Zee Bangla,14200000,11428794827.0,Entertainment,132398,IN,15000.0,239700.0,179800.0,2900000.0,1366417754.0,20.593684,78.96288,168
264,India,4310600000,783,Neha Kakkar,14100000,2131548711.0,Music,149,IN,6400.0,102400.0,76800.0,1200000.0,1366417754.0,20.593684,78.96288,168
265,India,4310600000,800,ETV Jabardasth,14000000,13542939513.0,People & Blogs,9652,IN,33400.0,534300.0,400800.0,6400000.0,1366417754.0,20.593684,78.96288,168
266,India,4310600000,801,Zee Telugu,14000000,12597067132.0,Entertainment,3,IN,0.0,0.03,0.02,0.34,1366417754.0,20.593684,78.96288,168
267,India,4310600000,807,T-Series Regional,13900000,5217553897.0,Entertainment,15075,IN,8400.0,133900.0,100500.0,1600000.0,1366417754.0,20.593684,78.96288,168
268,India,4310600000,820,Kids TV India Hindi Nursery Rhymes,13800000,6646953396.0,Shows,1505,IN,19700.0,314600.0,236000.0,3800000.0,1366417754.0,20.593684,78.96288,168
269,India,4310600000,821,Think Music India,13800000,11039343563.0,Music,4978,IN,54300.0,868400.0,651300.0,10400000.0,1366417754.0,20.593684,78.96288,168
270,India,4310600000,823,Goldmines Premiere,13700000,1973638757.0,Entertainment,975,IN,9400.0,150600.0,112900.0,1800000.0,1366417754.0,20.593684,78.96288,168
271,India,4310600000,825,The Vishal bhatt,13700000,9596430464.0,Comedy,1040,IN,94800.0,1500000.0,1100000.0,18200000.0,1366417754.0,20.593684,78.96288,168
272,India,4310600000,826,NishaMadhulika,13700000,2939201386.0,Howto & Style,2158,IN,5600.0,88900.0,66700.0,1100000.0,1366417754.0,20.593684,78.96288,168
273,India,4310600000,827,MyMissAnand,13700000,4963275018.0,People & Blogs,340,IN,7000.0,111500.0,83600.0,1300000.0,1366417754.0,20.593684,78.96288,168
274,India,4310600000,830,infobells,13700000,5178142148.0,Education,495,IN,6000.0,95600.0,71700.0,1100000.0,1366417754.0,20.593684,78.96288,168
275,India,4310600000,836,JOJO TV - Hindi Stories,13600000,5141201173.0,Education,1097,IN,2700.0,43100.0,32300.0,516700.0,1366417754.0,20.593684,78.96288,168
276,India,4310600000,841,Anaysa,13500000,3445794123.0,Howto & Style,591,IN,7400.0,118800.0,89100.0,1400000.0,1366417754.0,20.593684,78.96288,168
277,India,4310600000,845,Sanjoy Das Official,13500000,3912334359.0,Entertainment,1793,IN,44800.0,716900.0,537700.0,8600000.0,1366417754.0,20.593684,78.96288,168
278,India,4310600000,847,Vijay Kumar Viner Vlogs,13500000,7958771872.0,Entertainment,1357,IN,27500.0,439300.0,329400.0,5300000.0,1366417754.0,20.593684,78.96288,168
279,India,4310600000,852,The World Adventures ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,13400000,2139769210.0,People & Blogs,1028,IN,261.0,4200.0,3100.0,50100.0,1366417754.0,20.593684,78.96288,168
280,India,4310600000,853,Vibhu 96,13400000,20563378.0,,256,IN,5100.0,81100.0,60800.0,972700.0,1366417754.0,20.593684,78.96288,168
281,India,4310600000,854,Blockbuster Movies,13400000,2650061211.0,Entertainment,0,IN,0.0,0.0,0.0,0.0,1366417754.0,20.593684,78.96288,168
282,India,4310600000,861,Trakin Tech,13300000,2262690743.0,Science & Technology,3640,IN,10900.0,174700.0,131000.0,2100000.0,1366417754.0,20.593684,78.96288,168
283,India,4310600000,872,Kabita's Kitchen,13300000,2831275503.0,Howto & Style,1489,IN,10800.0,172500.0,129400.0,2100000.0,1366417754.0,20.593684,78.96288,168
284,India,4310600000,879,Sonotek Bhakti,13200000,3789736218.0,Entertainment,8019,IN,6300.0,101300.0,76000.0,1200000.0,1366417754.0,20.593684,78.96288,168
285,India,4310600000,885,Technology Gyan,13200000,1138262456.0,Science & Technology,1022,IN,4600.0,74100.0,55600.0,888900.0,1366417754.0,20.593684,78.96288,168
286,India,4310600000,886,CookingShooking Hindi,13200000,1758603195.0,People & Blogs,393,IN,2900.0,46000.0,34500.0,551500.0,1366417754.0,20.593684,78.96288,168
287,India,4310600000,891,Lokdhun Punjabi,13100000,4712624489.0,Music,1262,IN,8600.0,137800.0,103300.0,1700000.0,1366417754.0,20.593684,78.96288,168
288,India,4310600000,905,Jomy Production,13000000,5057163256.0,Entertainment,8,IN,0.0,0.01,0.01,0.1,1366417754.0,20.593684,78.96288,168
289,India,4310600000,929,Right to Shiksha,12800000,7876740921.0,Education,2044,IN,53400.0,855000.0,641200.0,10300000.0,1366417754.0,20.593684,78.96288,168
290,India,4310600000,931,FACT FIRE KING,12700000,1159290255.0,,782,IN,12800.0,205200.0,153900.0,2500000.0,1366417754.0,20.593684,78.96288,168
291,India,4310600000,953,Health Time,12500000,1002219689.0,Howto & Style,1810,IN,349.0,5600.0,4200.0,66900.0,1366417754.0,20.593684,78.96288,168
292,India,4310600000,961,NDTV,12500000,4935793409.0,Entertainment,151136,IN,14600.0,234100.0,175600.0,2800000.0,1366417754.0,20.593684,78.96288,168
293,India,4310600000,963,Family Fitness,12500000,10384848759.0,Entertainment,1699,IN,58900.0,942900.0,707100.0,11300000.0,1366417754.0,20.593684,78.96288,168
294,India,4310600000,964,Zee Tamil,12500000,11552190002.0,Entertainment,102699,IN,87500.0,1400000.0,1000000.0,16800000.0,1366417754.0,20.593684,78.96288,168
295,India,4310600000,965,Flowers Comedy,12500000,11691081301.0,Entertainment,11907,IN,45000.0,720100.0,540100.0,8600000.0,1366417754.0,20.593684,78.96288,168
296,India,4310600000,967,Wave Music Bhakti,12500000,5146004207.0,Music,19899,IN,2800.0,44300.0,33200.0,531800.0,1366417754.0,20.593684,78.96288,168
297,India,4310600000,969,CKM,12500000,4465772496.0,Comedy,117,IN,3300.0,52600.0,39400.0,630800.0,1366417754.0,20.593684,78.96288,168
298,India,4310600000,972,DEV Ke Facts,12400000,1971226335.0,,218,IN,68400.0,1100000.0,821000.0,13100000.0,1366417754.0,20.593684,78.96288,168
299,India,4310600000,981,Zee Kids,12400000,7683670251.0,Film & Animation,1212,IN,23800.0,380700.0,285500.0,4600000.0,1366417754.0,20.593684,78.96288,168
300,India,4310600000,982,Pari's Lifestyle,12400000,7741764747.0,People & Blogs,459,IN,9500.0,152700.0,114500.0,1800000.0,1366417754.0,20.593684,78.96288,168
301,India,4310600000,985,bharatzkitchen HINDI,12400000,2315226648.0,Howto & Style,729,IN,7700.0,123900.0,92900.0,1500000.0,1366417754.0,20.593684,78.96288,168
302,India,4310600000,992,Free Fire India Official,12300000,1674409945.0,People & Blogs,1500,IN,16200.0,258900.0,194200.0,3100000.0,1366417754.0,20.593684,78.96288,168
303,India,4310600000,995,Make Joke Of,12300000,2129773714.0,Comedy,62,IN,6000.0,96000.0,72000.0,1200000.0,1366417754.0,20.593684,78.96288,168
304,Indonesia,534100000,118,Jess No Limit,34000000,3963007415.0,Entertainment,2284,ID,136800.0,2200000.0,1600000.0,26300000.0,270203917.0,-0.789275,113.921327,28
305,Indonesia,534100000,130,Ricis Official,33300000,5994136760.0,People & Blogs,2736,ID,39300.0,628400.0,471300.0,7500000.0,270203917.0,-0.789275,113.921327,28
306,Indonesia,534100000,160,AH,30400000,4332274962.0,Entertainment,2197,ID,5400.0,85800.0,64300.0,1000000.0,270203917.0,-0.789275,113.921327,28
307,Indonesia,534100000,222,Indosiar,25900000,11372071889.0,Music,65286,ID,57500.0,920700.0,690500.0,11000000.0,270203917.0,-0.789275,113.921327,28
308,Indonesia,534100000,231,Rans Entertainment,25400000,6430853035.0,People & Blogs,3716,ID,14600.0,233900.0,175500.0,2800000.0,270203917.0,-0.789275,113.921327,28
309,Indonesia,534100000,241,TRANS7 OFFICIAL,25000000,14169516119.0,Entertainment,89179,ID,30800.0,492800.0,369600.0,5900000.0,270203917.0,-0.789275,113.921327,28
310,Indonesia,534100000,352,Baim Paula,21100000,4526271677.0,People & Blogs,2325,ID,6700.0,107900.0,80900.0,1300000.0,270203917.0,-0.789275,113.921327,28
311,Indonesia,534100000,370,Deddy Corbuzier,20600000,4956090094.0,Entertainment,15,ID,0.02,0.34,0.26,4.0,270203917.0,-0.789275,113.921327,28
312,Indonesia,534100000,384,BabyBus - Cerita & Lagu Anak-anak,20300000,11819051552.0,Education,875,ID,28200.0,451100.0,338300.0,5400000.0,270203917.0,-0.789275,113.921327,28
313,Indonesia,534100000,391,MiawAug,20200000,6098644584.0,Gaming,3713,ID,16100.0,258000.0,193500.0,3100000.0,270203917.0,-0.789275,113.921327,28
314,Indonesia,534100000,460,Willie Salim,18500000,4051072188.0,People & Blogs,679,ID,49300.0,789500.0,592100.0,9500000.0,270203917.0,-0.789275,113.921327,28
315,Indonesia,534100000,466,Naisa Alifia Yuriza (N.A.Y),18300000,1606834186.0,People & Blogs,786,ID,4300.0,68300.0,51200.0,819000.0,270203917.0,-0.789275,113.921327,28
316,Indonesia,534100000,473,GEN HALILINTAR,18100000,3306242674.0,Entertainment,1037,ID,6800.0,109200.0,81900.0,1300000.0,270203917.0,-0.789275,113.921327,28
317,Indonesia,534100000,500,tanboy kun,17700000,3647267655.0,People & Blogs,739,ID,12000.0,192700.0,144500.0,2300000.0,270203917.0,-0.789275,113.921327,28
318,Indonesia,534100000,531,TRANS TV Official,17100000,9710962528.0,Entertainment,148225,ID,11500.0,183200.0,137400.0,2200000.0,270203917.0,-0.789275,113.921327,28
319,Indonesia,534100000,547,Like Nastya IDN,16800000,7195314800.0,Entertainment,502,ID,10700.0,171300.0,128500.0,2100000.0,270203917.0,-0.789275,113.921327,28
320,Indonesia,534100000,592,Dyland PROS,16100000,1517638132.0,Entertainment,2805,ID,2400.0,38500.0,28900.0,461700.0,270203917.0,-0.789275,113.921327,28
321,Indonesia,534100000,616,Arif muhammad,15800000,4122634467.0,People & Blogs,542,ID,18000.0,287500.0,215600.0,3400000.0,270203917.0,-0.789275,113.921327,28
322,Indonesia,534100000,646,Kerajinan 5-Menit,15400000,4750420071.0,People & Blogs,4186,ID,4900.0,79000.0,59200.0,947500.0,270203917.0,-0.789275,113.921327,28
323,Indonesia,534100000,663,Daftar Populer,15100000,2143140898.0,Education,3810,ID,4300.0,68900.0,51700.0,827100.0,270203917.0,-0.789275,113.921327,28
324,Indonesia,534100000,690,KOMPASTV,15000000,11827310821.0,News & Politics,269050,ID,28300.0,452300.0,339200.0,5400000.0,270203917.0,-0.789275,113.921327,28
325,Indonesia,534100000,695,MNCTV OFFICIAL,14900000,8074260978.0,Entertainment,66362,ID,10900.0,174300.0,130700.0,2100000.0,270203917.0,-0.789275,113.921327,28
326,Indonesia,534100000,788,Yudist Ardhana,14100000,6036496916.0,Entertainment,2854,ID,44000.0,704200.0,528200.0,8500000.0,270203917.0,-0.789275,113.921327,28
327,Indonesia,534100000,839,BUDI01 GAMING,13500000,1181292450.0,Gaming,319,ID,3400.0,53700.0,40300.0,644900.0,270203917.0,-0.789275,113.921327,28
328,Indonesia,534100000,880,Vilmei,13200000,4205664894.0,,1324,ID,66100.0,1100000.0,792900.0,12700000.0,270203917.0,-0.789275,113.921327,28
